name	type	units	low_cutoff	high_cutoff	group	sampling_frequency
LAC2-LAC3	SEEG	uv	0	300	seeg	2048
LAC3-LAC4	SEEG	uv	0	300	seeg	2048
LAC4-LAC5	SEEG	uv	0	300	seeg	2048
LAC5-LAC6	SEEG	uv	0	300	seeg	2048
LAC6-LAC7	SEEG	uv	0	300	seeg	2048
LAC7-LAC8	SEEG	uv	0	300	seeg	2048
LAC8-LAC9	SEEG	uv	0	300	seeg	2048
LAC9-LAC10	SEEG	uv	0	300	seeg	2048
LAC10-LAC11	SEEG	uv	0	300	seeg	2048
LAC11-LAC12	SEEG	uv	0	300	seeg	2048
LAC12-LAC13	SEEG	uv	0	300	seeg	2048
LAC13-LAC14	SEEG	uv	0	300	seeg	2048
LAC14-LAC13	SEEG	uv	0	300	seeg	2048
LMC1-LMC2	SEEG	uv	0	300	seeg	2048
LMC2-LMC3	SEEG	uv	0	300	seeg	2048
LMC3-LMC4	SEEG	uv	0	300	seeg	2048
LMC4-LMC5	SEEG	uv	0	300	seeg	2048
LMC5-LMC6	SEEG	uv	0	300	seeg	2048
LMC6-LMC7	SEEG	uv	0	300	seeg	2048
LMC7-LMC8	SEEG	uv	0	300	seeg	2048
LMC8-LMC9	SEEG	uv	0	300	seeg	2048
LMC9-LMC10	SEEG	uv	0	300	seeg	2048
LMC10-LMC11	SEEG	uv	0	300	seeg	2048
LMC11-LMC12	SEEG	uv	0	300	seeg	2048
LMC12-LMC11	SEEG	uv	0	300	seeg	2048
LAIN1-LAIN2	SEEG	uv	0	300	seeg	2048
LAIN2-LAIN3	SEEG	uv	0	300	seeg	2048
LAIN3-LAIN4	SEEG	uv	0	300	seeg	2048
LAIN4-LAIN5	SEEG	uv	0	300	seeg	2048
LAIN5-LAIN6	SEEG	uv	0	300	seeg	2048
LAIN6-LAIN7	SEEG	uv	0	300	seeg	2048
LAIN7-LAIN8	SEEG	uv	0	300	seeg	2048
LAIN8-LAIN9	SEEG	uv	0	300	seeg	2048
LAIN9-LAIN10	SEEG	uv	0	300	seeg	2048
LAIN10-LAIN9	SEEG	uv	0	300	seeg	2048
LPIN1-LPIN2	SEEG	uv	0	300	seeg	2048
LPIN2-LPIN3	SEEG	uv	0	300	seeg	2048
LPIN3-LPIN4	SEEG	uv	0	300	seeg	2048
LPIN4-LPIN5	SEEG	uv	0	300	seeg	2048
LPIN5-LPIN6	SEEG	uv	0	300	seeg	2048
LPIN6-LPIN7	SEEG	uv	0	300	seeg	2048
LPIN7-LPIN8	SEEG	uv	0	300	seeg	2048
LPIN8-LPIN9	SEEG	uv	0	300	seeg	2048
LPIN9-LPIN10	SEEG	uv	0	300	seeg	2048
LPIN10-LPIN11	SEEG	uv	0	300	seeg	2048
LPIN11-LPIN12	SEEG	uv	0	300	seeg	2048
LPIN12-LPIN13	SEEG	uv	0	300	seeg	2048
LPIN13-LPIN14	SEEG	uv	0	300	seeg	2048
LPIN14-LPIN15	SEEG	uv	0	300	seeg	2048
LPIN15-LPIN16	SEEG	uv	0	300	seeg	2048
LPIN16-LPIN15	SEEG	uv	0	300	seeg	2048
LMIN1-LMIN2	SEEG	uv	0	300	seeg	2048
LMIN2-LMIN3	SEEG	uv	0	300	seeg	2048
LMIN3-LMIN4	SEEG	uv	0	300	seeg	2048
LMIN4-LMIN5	SEEG	uv	0	300	seeg	2048
LMIN5-LMIN6	SEEG	uv	0	300	seeg	2048
LMIN6-LMIN7	SEEG	uv	0	300	seeg	2048
LMIN7-LMIN8	SEEG	uv	0	300	seeg	2048
LMIN8-LMIN9	SEEG	uv	0	300	seeg	2048
LMIN9-LMIN10	SEEG	uv	0	300	seeg	2048
LMIN10-LMIN11	SEEG	uv	0	300	seeg	2048
LMIN11-LMIN12	SEEG	uv	0	300	seeg	2048
LMIN12-LMIN13	SEEG	uv	0	300	seeg	2048
LMIN13-LMIN14	SEEG	uv	0	300	seeg	2048
LMIN14-LMIN15	SEEG	uv	0	300	seeg	2048
LMIN15-LMIN16	SEEG	uv	0	300	seeg	2048
LMIN16-LMIN15	SEEG	uv	0	300	seeg	2048
